zipcode,name,place_id,rating,user_ratings_total,price_level,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,dentist,department_store,drugstore,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,liquor_store,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,movie_theater,moving_company,night_club,park,parking,pet_store,pharmacy,plumber,point_of_interest,premise,real_estate_agency,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,veterinary_care,population,population_density_square_miles,housing_units,home_price_to_income_ratios,price_level*rating,avg_price_level_by_zipcode,avg_rating_by_zipcode,avg_user_ratings_total_by_zipcode,total_number_of_bars_by_zipcode,total_number_of_cafes_by_zipcode,user_ratings_total_per_capita,rating_weighed_population_density,open_now_False,open_now_True,open_now_nan
91791.0,4WP - Off Road Truck & Jeep 4X4 Parts,ChIJIRe7to4nw4ARczMqoLn6Od8,3.5,153.0,,stores,91791,34.07274080000001,-117.8970523,"34F3+35 West Covina, California",856434F3+35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34363,5179.3,10628,7.0045741129929535,,1.65625,4.095348837209302,558.5348837209302,6,7,0.004452463405406978,18127.55,0,1,0
90211.0,Lazy Daisy Beverly Hills,ChIJN6A0u1a5woARyK1lY7-rAj4,4.0,86.0,1.0,coffee shops,90211,34.0658016,-118.38388090000001,"3J88+8C Beverly Hills, California",85633J88+8C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7969,11378.1,4507,19.026419500802806,4.0,2.24,3.8866666666666663,272.0888888888889,4,9,0.010791818295896599,45512.4,0,1,0
90006.0,Yum Yum Donuts,ChIJmW_bcZHHwoARxV8ZSsVFR2M,4.2,171.0,1.0,coffee shops,90006,34.04327749999999,-118.28384950000002,"2PV8+8F Los Angeles, California",85632PV8+8F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,61698,32137.8,20880,16.528762249018666,4.2,1.5862068965517242,4.199999999999998,522.6888888888889,2,11,0.0027715647184673735,134978.76,0,1,0
91105.0,Green Street Tavern,ChIJ-6Gd33DDwoARgvtrOMPuPzk,4.3,183.0,2.0,restaurant,91105,34.1447352,-118.1519549,"4RVX+V6 Pasadena, California",85634RVX+V6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12191,3302.1,6153,8.893806389677588,8.6,2.189189189189189,4.357777777777778,503.0888888888889,12,14,0.015011073742925108,14199.029999999999,0,1,0
91208.0,Starbucks,ChIJYZ9VBEbBwoARDLwKKYCzUks,3.0,4.0,2.0,coffee shops,91208,34.165928,-118.22861,"5Q8C+9H Glendale, California",85635Q8C+9H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16049,2325.3,6127,8.427391937833901,6.0,1.7142857142857142,4.394117647058823,130.64705882352942,3,3,0.0002492367125677612,6975.900000000001,1,0,0
90011.0,JC Footwear,ChIJARvSHWHIwoARukix4za2WvM,5.0,4.0,,stores,90011,34.0059356,-118.2566702,"2P4V+98 Los Angeles, California",85632P4V+98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,109414,25528.8,25200,9.484764842777507,,1.2,4.389655172413794,236.75862068965517,0,1,3.655839289304842e-05,127644.0,0,1,0
90036.0,Starbucks,ChIJ_fiGWSK5woARFW_1x1SYrvY,4.3,183.0,2.0,coffee shops,90036,34.062656,-118.353948,"3J7W+3C Los Angeles, California",85633J7W+3C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,37988,15377.8,20661,15.302846983876146,8.6,1.9791666666666667,4.364516129032258,896.0,7,22,0.0048173107297041174,66124.54,0,1,0
91607.0,Verizon Authorized Retailer – GoWireless,ChIJaZ8U5gaWwoAR1gN2QX3R1kY,3.7,86.0,2.0,stores,91607,34.159262700000006,-118.396732,"5J53+P8 Studio City, Los Angeles, CA",85635J53+P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30873,12655.4,14443,12.269267287854648,7.4,1.5,4.3428571428571425,137.66666666666666,0,2,0.002785605545298481,46824.98,0,1,0
91208.0,Magic Wok Chinese Restaurant,ChIJEz9UTQvqwoARRMndRQnmpog,4.4,66.0,2.0,restaurant,91208,34.19897720000001,-118.2295716,"5QXC+H5 Glendale, California",85635QXC+H5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16049,2325.3,6127,8.427391937833901,8.8,1.7142857142857142,4.394117647058823,130.64705882352942,3,3,0.00411240575736806,10231.320000000002,0,1,0
90660.0,AutoZone Auto Parts,ChIJd0hmGBDSwoARqF9hQV9CC3s,4.4,152.0,,stores,90660,33.9688014,-118.1001146,"XV9X+GX Pico Rivera, California",8553XV9X+GX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,63380,8178.4,17229,6.326104515598093,,1.6176470588235294,4.278431372549019,723.1764705882352,1,11,0.0023982328810350268,35984.96,0,1,0
90266.0,The Coffee Bean & Tea Leaf,ChIJPx_5iuyzwoARBcJf2O51E1o,4.5,137.0,1.0,coffee shops,90254,33.88549100000001,-118.4091826,"VHPR+58 Manhattan Beach, California",8553VHPR+58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35573,9037.1,15363,12.978818387159105,4.5,2.0,4.4050847457627125,425.8813559322034,11,20,0.0038512354875889017,40666.950000000004,0,1,0
91724.0,Hamilton's Steak House,ChIJXczJ5Ropw4AREIJvUVXQ6DU,4.2,329.0,3.0,restaurant,91724,34.0717044,-117.8650268,"34CM+MX Covina, California",856434CM+MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26091,4184.8,8362,6.089858609057632,12.600000000000001,1.4375,3.9961538461538457,286.61538461538464,1,1,0.012609712161281667,17576.16,0,1,0
90242.0,Bar Louie,ChIJF_7-a3LNwoARlC_qaUfbaTs,4.2,1157.0,2.0,restaurant,90242,33.921741299999994,-118.1314674,"WVC9+MC Downey, California",8553WVC9+MC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42553,9349.5,12693,7.223678032081675,8.4,1.6818181818181819,4.226923076923078,687.2692307692307,2,4,0.02718962235330059,39267.9,0,1,0
90232.0,Vespertine,ChIJVd04SYW5woAROE52K0dXeYE,4.6,154.0,4.0,restaurant,90232,34.0241987,-118.38187479999999,"2JF9+M7 Culver City, California",85632JF9+M7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14660,6960.6,6831,12.453142495496811,18.4,2.2222222222222223,4.312820512820512,375.35897435897436,7,10,0.010504774897680765,32018.76,0,1,0
90056.0,McDonald's,ChIJZ-XVQGa3woARFty3LSHDEsk,3.7,766.0,1.0,coffee shops,90043,33.9878855,-118.3652186,"XJQM+5W Los Angeles, California",8553XJQM+5W,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7795,4935.0,3540,10.86527293844367,3.7,1.0,3.7,766.0,0,1,0.09826812059012187,18259.5,0,1,0
90027.0,99 Cents Only Stores,ChIJFdVdDFS_woARSjnzL2H3okA,4.2,961.0,1.0,stores,90027,34.0977623,-118.3049476,"3MXW+42 Los Angeles, California",85633MXW+42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,44686,5493.8,23848,16.721536565196367,4.2,1.7142857142857142,4.33404255319149,460.1914893617021,3,13,0.02150561697175849,23073.960000000003,0,1,0
90274.0,Chicken Maison,ChIJG6ZgIpFL3YARUT5BTbuC9ME,4.4,146.0,1.0,restaurant,90274,33.774287799999996,-118.3751592,"QJFF+PW Rolling Hills Estates, California",8553QJFF+PW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25279,2111.8,10144,9.51080086086222,4.4,1.88,4.432499999999999,93.65,0,8,0.005775544918707227,9291.920000000002,0,1,0
90242.0,Fresh Griller - Downey,ChIJnUchH3LNwoARA0JgV-nSrJs,4.5,248.0,1.0,restaurant,90242,33.923193100000006,-118.1318514,"WVF9+77 Downey, California",8553WVF9+77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42553,9349.5,12693,7.223678032081675,4.5,1.6818181818181819,4.226923076923078,687.2692307692307,2,4,0.005828026226118018,42072.75,0,1,0
90745.0,Floor & Decor,ChIJD3FsZgA13YARFhaqn-Wv4eY,4.2,151.0,,stores,90745,33.84065089999999,-118.2831756,"RPR8+7P Carson, California",8553RPR8+7P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,56821,6846.3,15673,5.468249924886678,,1.619047619047619,4.232258064516129,318.4193548387097,0,8,0.002657468189577797,28754.460000000003,0,1,0
90036.0,Starbucks,ChIJmeuOVTC5woAR53GAAvrTOX4,4.3,274.0,2.0,coffee shops,90036,34.071723,-118.360826,"3JCQ+MM Los Angeles, California",85633JCQ+MM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,37988,15377.8,20661,15.302846983876146,8.6,1.9791666666666667,4.364516129032258,896.0,7,22,0.0072128040433821206,66124.54,0,1,0
91324.0,Dunkin',ChIJm9qxjgCbwoARKK3AKpFxFrc,4.3,469.0,1.0,coffee shops,91324,34.2407701,-118.53650359999999,"6FR7+89 Northridge, Los Angeles, CA",85636FR7+89,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,29617,6747.4,10538,7.745987438939288,4.3,1.7027027027027026,4.3061224489795915,431.7959183673469,4,15,0.015835499881824627,29013.819999999996,0,1,0
90241.0,Narai Thai Cuisine,ChIJ3ywIU7jNwoARj4q8nuzuuDc,4.5,544.0,2.0,restaurant,90241,33.946737299999995,-118.14471929999999,"WVW4+M4 Downey, California",8553WVW4+M4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44143,8964.8,14029,7.812950885900617,9.0,1.6551724137931034,4.232500000000003,1280.975,4,7,0.01232358471331808,40341.6,0,1,0
90032.0,Mariscos El Kora De Nayarit,ChIJ669bC0vEwoARxk1tFiAshyU,4.3,255.0,2.0,restaurant,90032,34.0866513,-118.17813340000001,"3RPC+MP Los Angeles, California",85633RPC+MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,47627,9990.3,14172,9.182372668614802,8.6,1.2105263157894737,3.9047619047619033,188.33333333333334,1,4,0.005354105864320658,42958.28999999999,0,1,0
90017.0,California Pizza Kitchen at 7th Street,ChIJlaKHGLHHwoARO_xtPvPtX8Y,4.3,959.0,2.0,restaurant,90017,34.049038,-118.260675,"2PXQ+JP Los Angeles, California",85632PXQ+JP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26728,36800.8,12036,19.934442923972885,8.6,1.9714285714285715,4.256603773584906,789.5283018867924,4,16,0.03587997605507333,158243.44,0,1,0
90744.0,CVS,ChIJp8HdcsY13YAR1WhW91YP3XU,3.8,21.0,,stores,90744,33.7922236,-118.26645790000002,"QPRM+VC Los Angeles, California",8553QPRM+VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,57206,6860.6,15174,7.836570663094442,,1.3461538461538463,4.119148936170211,246.46808510638297,0,9,0.0003670943607313918,26070.28,0,1,0
90015.0,WP24 by Wolfgang Puck,ChIJj-D-ernHwoARsZeic8z86ZA,4.3,266.0,3.0,restaurant,90015,34.04510629999999,-118.26659840000002,"2PWM+29 Los Angeles, California",85632PWM+29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21801,12744.7,10609,16.74441254869797,12.899999999999999,2.230769230769231,4.276190476190476,507.45238095238096,10,10,0.012201275170863722,54802.21,1,0,0
91754.0,Starbucks,ChIJF4mV_ZDPwoARO2gYKTKFuzM,4.1,418.0,2.0,coffee shops,90022,34.0390956,-118.1434835,"2VQ4+JJ Monterey Park, California",85632VQ4+JJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33058,7290.0,12163,9.855462073314417,8.2,1.4878048780487805,4.1557692307692315,391.0769230769231,1,12,0.01264444310000605,29888.999999999996,0,1,0
91201.0,Starbucks,ChIJ3R3OoA3AwoAR6K7LcK4ThQ4,3.9,17.0,2.0,coffee shops,91201,34.1618838,-118.28838020000002,"5P66+QJ Glendale, California",85635P66+QJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23619,10032.1,8600,12.233639059375214,7.8,1.565217391304348,4.16875,117.83333333333333,3,10,0.0007197595156441847,39125.19,1,0,0
90241.0,PACSUN,ChIJFaqNaYLNwoARoKmXbc0DgdI,4.1,58.0,,stores,90241,33.9356541,-118.12013290000002,"WVPH+7W Downey, California",8553WVPH+7W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44143,8964.8,14029,7.812950885900617,,1.6551724137931034,4.232500000000003,1280.975,4,7,0.00131391160546406,36755.67999999999,0,1,0
90704.0,Lloyd's of Avalon,ChIJHwHk3J5y3YAR8tz5sfeWNTU,4.0,123.0,,coffee shops,90704,33.3439449,-118.3261253,"8MVF+HG Avalon, California",85538MVF+HG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3922,52.4,2495,10.230852952970157,,2.0,4.059574468085106,198.17021276595744,9,2,0.03136155022947476,209.6,0,1,0
91741.0,Goodwill Southern California Store & Donation Center,ChIJqb2cRzQmw4AR4VvLs96VB1E,4.0,134.0,,stores,91741,34.1356545,-117.8736835,"44PG+7G Glendora, California",856444PG+7G,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,26565,1791.6,9320,6.204545025218656,,1.7692307692307692,4.18,123.77142857142857,0,6,0.005044231131187653,7166.4,0,1,0
93534.0,Phebies Cafe,ChIJkwJGH41awoAR_IIXEgLROVI,4.6,265.0,1.0,restaurant,93534,34.6752854,-118.13414340000001,"MVG8+48 Lancaster, California",8563MVG8+48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39088,2203.2,15929,5.117025008770612,4.6,1.6666666666666667,4.300000000000001,379.2608695652174,0,8,0.006779574293900942,10134.719999999998,1,0,0
90017.0,Whole Foods Market,ChIJk2wKz7XHwoARxvQQWiJGyok,4.4,2368.0,3.0,stores,90013,34.045705299999995,-118.25717340000001,"2PWV+74 Los Angeles, California",85632PWV+74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,26728,36800.8,12036,19.934442923972885,13.200000000000001,1.9714285714285715,4.256603773584906,789.5283018867924,4,16,0.08859622867404969,161923.52000000002,0,1,0
91301.0,The UPS Store,ChIJi3sugK8m6IAR3jlJIoEg958,5.0,15.0,2.0,stores,91301,34.152543900000005,-118.759102,"563R+29 Agoura Hills, California",8563563R+29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25631,751.6,9736,6.4507375795549855,10.0,1.9,4.457894736842105,151.1578947368421,2,3,0.0005852288244703679,3758.0,0,1,0
90502.0,Phil’s Fish Grill,ChIJWcUGC1813YARLXlp1HNEPhU,4.3,212.0,2.0,restaurant,90502,33.8318758,-118.29780290000001,"RPJ2+QV Torrance, California",8553RPJ2+QV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,18188,8137.0,6415,6.154044454628781,8.6,1.5,4.279999999999999,466.6,1,1,0.011656036947437871,34989.1,0,1,0
90704.0,Katie's Kitchen,ChIJ94z-6J5y3YAREy0hZ0ZQAVY,4.8,11.0,,restaurant,90704,33.3443656,-118.3272145,"8MVF+P4 Avalon, California",85538MVF+P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3922,52.4,2495,10.230852952970157,,2.0,4.059574468085106,198.17021276595744,9,2,0.0028046914839367667,251.51999999999998,1,0,0
91324.0,Starbucks,ChIJm0BwCgubwoART8JFtnAC_ZQ,4.5,286.0,2.0,coffee shops,91324,34.23863239999999,-118.5559611,"6CQV+FJ Northridge, Los Angeles, CA",85636CQV+FJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29617,6747.4,10538,7.745987438939288,9.0,1.7027027027027026,4.3061224489795915,431.7959183673469,4,15,0.009656616132626533,30363.3,0,1,0
91016.0,Le Roy's,ChIJgweRM2TZwoAROSm3ws5qJig,4.4,1032.0,1.0,restaurant,91016,34.140510600000006,-118.0109176,"4XRQ+6J Monrovia, California",85634XRQ+6J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41671,4908.8,15173,8.299584210810519,4.4,1.6666666666666667,4.347368421052633,312.9298245614035,10,17,0.02476542439586283,21598.72,1,0,0
91105.0,The Raymond Restaurant,ChIJjRMyAoXEwoARcsG7Cw6fFG4,4.5,518.0,3.0,restaurant,91105,34.124494399999996,-118.14996940000002,"4VF2+Q2 Pasadena, California",85634VF2+Q2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12191,3302.1,6153,8.893806389677588,13.5,2.189189189189189,4.357777777777778,503.0888888888889,12,14,0.04249036174226889,14859.449999999999,0,1,0
91202.0,California Mattress Stores,ChIJP0rbJEDAwoARhQD97pyTzzw,4.9,26.0,,stores,91202,34.1607119,-118.27536509999999,"5P6F+7V Glendale, California",85635P6F+7V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23317,11376.3,9224,10.307590237291963,,1.6666666666666667,4.017857142857142,129.0,1,5,0.001115066260668182,55743.87,0,1,0
90046.0,Superare Fight Shop - Los Angeles,ChIJC2eUKNW-woARe5FXNy1wDEc,4.7,26.0,,stores,90046,34.0832828,-118.3489715,"3MM2+8C Los Angeles, California",85633MM2+8C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,50587,8745.6,31966,16.969867143511607,,2.1379310344827585,4.236170212765958,357.48936170212767,4,16,0.0005139660387055963,41104.32,0,1,0
90745.0,Bambinos Pizza,ChIJRdYXImo13YARIPwzOjhQSkE,4.5,113.0,2.0,restaurant,90745,33.831374200000006,-118.28147560000001,"RPJ9+GC Carson, California",8553RPJ9+GC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,56821,6846.3,15673,5.468249924886678,9.0,1.619047619047619,4.232258064516129,318.4193548387097,0,8,0.0019887013604125234,30808.350000000002,0,1,0
91203.0,Pioneer Cafe,ChIJ_eSVGlDAwoARNulqBeuX4nY,4.3,53.0,1.0,coffee shops,91202,34.1551135,-118.26331129999998,"5P4P+2M Glendale, California",85635P4P+2M,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,15000,18325.4,6081,8.870085868454547,4.3,1.7419354838709677,4.09074074074074,478.2962962962963,2,15,0.003533333333333333,78799.22,1,0,0
90803.0,Tillys,ChIJbRHaVDYw3YARYnpjEqphBHw,4.0,13.0,2.0,stores,90803,33.7592895,-118.1330523,"QV58+PQ Long Beach, California",8553QV58+PQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,32389,8031.3,18166,9.754182314783204,8.0,1.9047619047619047,4.343396226415095,462.5660377358491,9,8,0.00040137083577757883,32125.2,0,1,0
90266.0,SKECHERS Retail,ChIJGxAgY-uzwoARjjM2ESELDeU,4.2,52.0,2.0,stores,90266,33.884527500000004,-118.410849,"VHMQ+RM Manhattan Beach, California",8553VHMQ+RM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,35573,9037.1,15363,12.978818387159105,8.4,2.0,4.4050847457627125,425.8813559322034,11,20,0.0014617828128074663,37955.82,0,1,0
